Id,Label,timeset,modularity_class,pageranks,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,indegree,outdegree,Degree
3112,NichelleIsUhura,,2,0.000191,0,0,0,0,5,0,5
3113,CongPalazzo,,3,0.000188,0,0,0,0,2,0,2
3114,JohnCornyn,,6,0.000188,0,0,0,0,3,0,3
3115,TXRandy14,,4,0.000188,0,0,0,0,2,0,2
3116,Stephist,,4,0.00019,0,0,0,0,5,0,5
3117,deray,,2,0.000189,0,0,0,0,3,0,3
3118,edvancise,,1,0.000188,0,0,0,0,2,0,2
3119,TomJones_astro,,4,0.000189,0,0,0,0,3,0,3
3120,WarriorCare,,6,0.000189,0,0,0,0,4,0,4
3121,ROBO_Kam,,0,0.000188,0,0,0,0,2,0,2
3122,CaptainAwwsum,,1,0.000188,0,0,0,0,2,0,2
3123,KamalaHarris,,2,0.000191,0,0,0,0,3,0,3
3124,NASAaero,,4,0.002423,0,0,0,0,13,0,13
3125,flynavy,,6,0.00019,0,0,0,0,6,0,6
3126,USNHistory,,6,0.000188,0,0,0,0,2,0,2
3127,BlueAngels,,4,0.00019,0,0,0,0,3,0,3
3128,jmfwork,,4,0.000191,0,0,0,0,2,0,2
3129,SenateFloor,,6,0.000189,0,0,0,0,3,0,3
3130,NavalMuseum,,1,0.000188,0,0,0,0,2,0,2
3131,questlove,,2,0.00019,0,0,0,0,2,0,2
3132,MorningCupOLava,,4,0.000189,0,0,0,0,2,0,2
3133,donnabrazile,,2,0.000189,0,0,0,0,3,0,3
3134,Msuraev,,4,0.000195,0,0,0,0,8,0,8
3135,AstroRayJ,,4,0.000192,0,0,0,0,4,0,4
3136,SpaceCenterHou,,4,0.000196,0,0,0,0,9,0,9
3137,uhclavp,,4,0.000192,0,0,0,0,5,0,5
3138,SethStatler,,4,0.00019,0,0,0,0,4,0,4
3139,DavidWeaver,,4,0.000193,0,0,0,0,8,0,8
3140,mental_floss,,2,0.000189,0,0,0,0,2,0,2
3141,NatGeoChannel,,1,0.000199,0,0,0,0,9,0,9
3142,ExplorersClub,,4,0.000189,0,0,0,0,3,0,3
3143,ArmedwScience,,6,0.00019,0,0,0,0,6,0,6
3144,TexasMonthly,,2,0.000189,0,0,0,0,2,0,2
3145,usedgov,,6,0.000195,0,0,0,0,5,0,5
3146,USTradeRep44,,6,0.000188,0,0,0,0,2,0,2
3147,USDOL,,6,0.000195,0,0,0,0,5,0,5
3148,uscensusbureau,,6,0.000191,0,0,0,0,3,0,3
3149,libbydoodle,,1,0.000189,0,0,0,0,3,0,3
3150,andresdavid,,1,0.000188,0,0,0,0,3,0,3
3151,NASAJSCStudents,,4,0.000194,0,0,0,0,6,0,6
3152,Astro_Taz,,4,0.000195,0,0,0,0,10,0,10
3153,SpaceLauren,,1,0.00019,0,0,0,0,7,0,7
3154,BrookeBCNN,,6,0.000188,0,0,0,0,2,0,2
3155,NicoleAtNASA,,4,0.000206,0,0,0,0,3,0,3
3156,GovLoopAcademy,,6,0.000189,0,0,0,0,4,0,4
3157,BillClinton,,2,0.000189,0,0,0,0,3,0,3
3158,BeschlossDC,,7,0.000188,0,0,0,0,2,0,2
3159,mary_roach,,1,0.000188,0,0,0,0,2,0,2
3160,soledadobrien,,2,0.000191,0,0,0,0,6,0,6
3161,jaredpolis,,3,0.000188,0,0,0,0,2,0,2
3162,TheAtlantic,,2,0.000189,0,0,0,0,5,0,5
3163,NPS_Monterey,,6,0.00019,0,0,0,0,5,0,5
3164,ForeignAffairs,,6,0.000188,0,0,0,0,2,0,2
3165,tavissmiley,,1,0.000188,0,0,0,0,2,0,2
3166,StephenAtHome,,2,0.002484,0,0,0,0,11,0,11
3167,CalPoly,,5,0.000188,0,0,0,0,3,0,3
3168,ezraklein,,2,0.000189,0,0,0,0,2,0,2
3169,baratunde,,2,0.000188,0,0,0,0,2,0,2
3170,SirKenRobinson,,1,0.000188,0,0,0,0,2,0,2
3171,NavalInstitute,,6,0.000189,0,0,0,0,4,0,4
3172,DEFCommunity,,6,0.000188,0,0,0,0,2,0,2
3173,Eugene_Robinson,,2,0.000189,0,0,0,0,3,0,3
3174,TEDNews,,2,0.000189,0,0,0,0,3,0,3
3175,ServeDotGov,,6,0.000188,0,0,0,0,2,0,2
3176,FLOTUS44,,5,0.00019,0,0,0,0,2,0,2
3177,repjohnlewis,,2,0.000188,0,0,0,0,2,0,2
3178,offnom,,3,0.000188,0,0,0,0,2,0,2
3179,ahmad_belhoul,,3,0.000188,0,0,0,0,2,0,2
3180,TorysMustache,,3,0.000188,0,0,0,0,2,0,2
3181,moogega,,5,0.000188,0,0,0,0,2,0,2
3182,maejemison,,4,0.002261,0,0,0,0,11,0,11
3183,CanberraDSN,,4,0.00019,0,0,0,0,4,0,4
3184,SDiPippo_OOSA,,0,0.000188,0,0,0,0,3,0,3
3185,UMengineering,,6,0.000188,0,0,0,0,2,0,2
3186,tj_tweets,,0,0.000188,0,0,0,0,2,0,2
3187,psisykes,,1,0.000189,0,0,0,0,3,0,3
3188,nasaman58,,5,0.000188,0,0,0,0,2,0,2
3189,LASPatCU,,4,0.00019,0,0,0,0,4,0,4
3190,BobbyBraun,,5,0.000189,0,0,0,0,4,0,4
3191,NASAExpeditions,,4,0.002412,0,0,0,0,18,0,18
3192,NASAPrize,,4,0.000193,0,0,0,0,8,0,8
3193,NASA_OSBP,,4,0.000192,0,0,0,0,4,0,4
3194,NASA_APPEL,,4,0.000193,0,0,0,0,7,0,7
3195,NASAHurricane,,4,0.000197,0,0,0,0,10,0,10
3196,NASA_TDRS,,4,0.000194,0,0,0,0,6,0,6
3197,NASA_eClips,,4,0.000195,0,0,0,0,9,0,9
3198,NASA_HQEM,,4,0.000189,0,0,0,0,2,0,2
3199,jmorhard,,4,0.000196,0,0,0,0,9,0,9
3200,DesJarlaisTN04,,6,0.000188,0,0,0,0,2,0,2
3201,RepTomGraves,,6,0.000189,0,0,0,0,3,0,3
3202,RepMcKinley,,6,0.000188,0,0,0,0,2,0,2
3203,SenCapito,,6,0.000188,0,0,0,0,2,0,2
3204,OrbitBeyond,,1,0.000188,0,0,0,0,2,0,2
3205,GregWAutry,,3,0.000189,0,0,0,0,3,0,3
3206,AliVelshi,,2,0.00019,0,0,0,0,6,0,6
3207,PlanRad,,5,0.000188,0,0,0,0,2,0,2
3208,CarieLemack,,3,0.000188,0,0,0,0,2,0,2
3209,RepKinzinger,,6,0.000188,0,0,0,0,2,0,2
3210,v_wyche,,4,0.000189,0,0,0,0,2,0,2
3211,RyanUdell42,,5,0.000188,0,0,0,0,2,0,2
3212,TeamSpaceIL,,1,0.000189,0,0,0,0,5,0,5
3213,Astro_Pontes,,4,0.000189,0,0,0,0,3,0,3
3214,jeffmanber,,4,0.00019,0,0,0,0,5,0,5
3215,NASAExhibit,,4,0.000193,0,0,0,0,6,0,6
3216,CaseyDreier,,5,0.000188,0,0,0,0,3,0,3
3217,janewells,,4,0.000189,0,0,0,0,5,0,5
3218,rboyle31,,5,0.000188,0,0,0,0,3,0,3
3219,plutokiller,,5,0.000188,0,0,0,0,4,0,4
3220,DrPhiltill,,1,0.00019,0,0,0,0,8,0,8
3221,PlanetQuest,,4,0.002326,0,0,0,0,15,0,15
3222,Space_Jared,,3,0.000189,0,0,0,0,3,0,3
3223,chrismichel,,5,0.000188,0,0,0,0,2,0,2
3224,PappalardoJoe,,5,0.000188,0,0,0,0,4,0,4
3225,DraperLab,,6,0.000188,0,0,0,0,2,0,2
3226,DipakSrinivasan,,5,0.000188,0,0,0,0,2,0,2
3227,RepMoBrooks,,6,0.000188,0,0,0,0,2,0,2
3228,WHOSTP,,4,0.000189,0,0,0,0,3,0,3
3229,USEmbRu,,2,0.000189,0,0,0,0,3,0,3
3230,LuxSpaceAgency,,1,0.000189,0,0,0,0,4,0,4
3231,chandraxray,,4,0.002362,0,0,0,0,14,0,14
3232,AIAA_Dan,,3,0.000189,0,0,0,0,5,0,5
3233,BIS_spaceflight,,5,0.00019,0,0,0,0,6,0,6
3234,haya2e_jaxa,,4,0.000192,0,0,0,0,4,0,4
3235,JimCantore,,7,0.000188,0,0,0,0,2,0,2
3236,weatherchannel,,6,0.000192,0,0,0,0,4,0,4
3237,NWS,,6,0.000196,0,0,0,0,7,0,7
3238,NOAANCEIclimate,,6,0.00019,0,0,0,0,2,0,2
3239,DrShepherd2013,,5,0.000188,0,0,0,0,3,0,3
3240,ametsoc,,6,0.00019,0,0,0,0,2,0,2
3241,ToddHarrisonDC,,6,0.000188,0,0,0,0,2,0,2
3242,COSI,,1,0.000188,0,0,0,0,2,0,2
3243,EPAAWheeler,,6,0.000194,0,0,0,0,2,0,2
3244,SecretaryZinke,,6,0.000194,0,0,0,0,2,0,2
3245,SecretaryPerry,,6,0.000194,0,0,0,0,2,0,2
3246,SecNielsen,,6,0.000189,0,0,0,0,2,0,2
3247,Romsenteret,,0,0.000188,0,0,0,0,2,0,2
3248,spacechelle,,4,0.000194,0,0,0,0,7,0,7
3249,SWFoundation,,3,0.000189,0,0,0,0,6,0,6
3250,DittmarML,,3,0.00019,0,0,0,0,7,0,7
3251,EricStallmer,,3,0.000189,0,0,0,0,3,0,3
3252,MateoBuff,,1,0.000188,0,0,0,0,2,0,2
3253,DirectorMarkG,,4,0.00019,0,0,0,0,3,0,3
3254,DrAlahbabi,,4,0.000189,0,0,0,0,3,0,3
3255,BryanDBender,,3,0.000189,0,0,0,0,4,0,4
3256,voooos,,5,0.000188,0,0,0,0,2,0,2
3257,marinakoren,,5,0.000188,0,0,0,0,2,0,2
3258,Cabinet,,6,0.000211,0,0,0,0,4,0,4
3259,Neal148409276,,1,0.000189,0,0,0,0,2,0,2
3260,USDOT,,6,0.000195,0,0,0,0,5,0,5
3261,FAANews,,4,0.002258,0,0,0,0,11,0,11
3262,CollinsAeroJobs,,4,0.000189,0,0,0,0,3,0,3
3263,AlaskaAerospace,,3,0.000188,0,0,0,0,2,0,2
3264,AdvancedSpace,,3,0.000188,0,0,0,0,2,0,2
3265,WorldViewSpace,,2,0.00019,0,0,0,0,4,0,4
3266,CamdenSpaceport,,3,0.000188,0,0,0,0,3,0,3
3267,CraigTechInc,,1,0.000188,0,0,0,0,3,0,3
3268,BRPH_AEC,,3,0.000188,0,0,0,0,2,0,2
3269,MoogSDG,,1,0.000188,0,0,0,0,3,0,3
3270,astrobotic,,1,0.000191,0,0,0,0,9,0,9
3271,JacobsConnects,,3,0.000188,0,0,0,0,2,0,2
3272,Space_Leaders,,3,0.000191,0,0,0,0,6,0,6
3273,astrosociety,,1,0.000192,0,0,0,0,9,0,9
3274,aaas,,5,0.000189,0,0,0,0,5,0,5
3275,ILSpaceAgency,,4,0.000194,0,0,0,0,9,0,9
3276,NASAIVV,,4,0.00019,0,0,0,0,3,0,3
3277,NASAFermi,,4,0.000193,0,0,0,0,7,0,7
3278,NASAUniverseEdu,,1,0.00019,0,0,0,0,2,0,2
3279,stsci,,5,0.00019,0,0,0,0,2,0,2
3280,NASARoman,,4,0.000195,0,0,0,0,5,0,5
3281,nightskynetwork,,4,0.000191,0,0,0,0,2,0,2
3282,MITLL,,6,0.00019,0,0,0,0,2,0,2
3283,TESSatMIT,,4,0.000193,0,0,0,0,6,0,6
3284,CAPublicHealth,,1,0.000198,0,0,0,0,2,0,2
3285,RepCarbajal,,6,0.00019,0,0,0,0,2,0,2
3286,farmbot_tech,,7,0.000188,0,0,0,0,2,0,2
3287,ASollowayUK,,7,0.000188,0,0,0,0,2,0,2
3288,TheEngineerUK,,7,0.000188,0,0,0,0,2,0,2
3289,spacecentre,,1,0.000188,0,0,0,0,4,0,4
3290,NadkarniNamrata,,7,0.000188,0,0,0,0,2,0,2
3291,EconomistEvents,,3,0.000188,0,0,0,0,2,0,2
3292,C4ISRNET,,6,0.000188,0,0,0,0,3,0,3
3293,NATO_ACT,,7,0.000188,0,0,0,0,2,0,2
3294,atu_uat,,7,0.000189,0,0,0,0,2,0,2
3295,GMGorg,,7,0.000188,0,0,0,0,2,0,2
3296,PoleStarGlobal,,7,0.000188,0,0,0,0,3,0,3
3297,RadioHollandSA,,7,0.000188,0,0,0,0,2,0,2
3298,OnixSat,,7,0.000188,0,0,0,0,3,0,3
3299,BlueCosmoSatCom,,7,0.000188,0,0,0,0,3,0,3
3300,boatint,,7,0.000188,0,0,0,0,2,0,2
3301,InsideNatGeo,,1,0.000195,0,0,0,0,2,0,2
3302,earthalliance,,7,0.000188,0,0,0,0,2,0,2
3303,ArnaudBeauvoir,,7,0.000189,0,0,0,0,3,0,3
3304,multimodal,,7,0.000188,0,0,0,0,2,0,2
3305,GEAviation,,7,0.000188,0,0,0,0,2,0,2
3306,AvionicaLLC,,7,0.000188,0,0,0,0,3,0,3
3307,IMSO_IGO,,7,0.000188,0,0,0,0,3,0,3
3308,British_Airways,,7,0.000188,0,0,0,0,2,0,2
3309,EverestToday,,2,0.000188,0,0,0,0,2,0,2
3310,MaritimeNetwork,,7,0.000188,0,0,0,0,2,0,2
3311,UKParliament,,7,0.000188,0,0,0,0,2,0,2
3312,SamChambers,,7,0.000188,0,0,0,0,2,0,2
3313,wi_ltd,,7,0.000188,0,0,0,0,3,0,3
3314,sgraziadio,,7,0.000188,0,0,0,0,2,0,2
3315,ETCluster,,7,0.000188,0,0,0,0,2,0,2
3316,SkyNews,,2,0.000188,0,0,0,0,2,0,2
3317,DowJones,,7,0.000188,0,0,0,0,2,0,2
3318,FlylogixUAV,,7,0.000188,0,0,0,0,2,0,2
3319,wartsilacorp,,7,0.000188,0,0,0,0,2,0,2
3320,Rainmaking_T,,7,0.000188,0,0,0,0,2,0,2
3321,ProfChrisWelch,,3,0.000189,0,0,0,0,5,0,5
3322,GregClarkMP,,7,0.000188,0,0,0,0,2,0,2
3323,MHI_LS,,7,0.000191,0,0,0,0,2,0,2
3324,royalsociety,,7,0.000188,0,0,0,0,2,0,2
3325,BritishArmy,,6,0.000188,0,0,0,0,2,0,2
3326,RoyalAirForce,,6,0.000188,0,0,0,0,2,0,2
3327,TeamRubicon,,7,0.000188,0,0,0,0,2,0,2
3328,MECeditorMartyn,,7,0.000188,0,0,0,0,2,0,2
3329,ImocaGS,,7,0.000188,0,0,0,0,2,0,2
3330,albertopal,,7,0.000189,0,0,0,0,4,0,4
3331,PeoplesAstro,,1,0.000188,0,0,0,0,4,0,4
3332,NTSB,,7,0.000188,0,0,0,0,2,0,2
3333,GOVUK,,7,0.000188,0,0,0,0,2,0,2
3334,AeroSociety,,0,0.000189,0,0,0,0,3,0,3
3335,ISProgram,,6,0.000188,0,0,0,0,2,0,2
3336,ATMeditor,,7,0.000188,0,0,0,0,3,0,3
3337,GalileoMasters,,0,0.000188,0,0,0,0,2,0,2
3338,two10degrees,,7,0.000188,0,0,0,0,3,0,3
3339,JamesBakerCI,,7,0.000188,0,0,0,0,2,0,2
3340,morsviazsputnik,,7,0.000188,0,0,0,0,2,0,2
3341,supportthewalk,,7,0.000188,0,0,0,0,2,0,2
3342,FLYHTCorp,,7,0.000188,0,0,0,0,2,0,2
3343,AustralianArmy,,7,0.000188,0,0,0,0,2,0,2
3344,Australian_Navy,,7,0.000188,0,0,0,0,2,0,2
3345,AusAirForce,,6,0.000189,0,0,0,0,5,0,5
3346,transportgovuk,,7,0.000188,0,0,0,0,3,0,3
3347,gleonhard,,2,0.000188,0,0,0,0,2,0,2
3348,satphonestore,,7,0.000189,0,0,0,0,4,0,4
3349,MiningMagazine,,7,0.000188,0,0,0,0,2,0,2
3350,KZiesing,,7,0.000188,0,0,0,0,2,0,2
3351,qatarairways,,2,0.000188,0,0,0,0,2,0,2
3352,signalmag,,6,0.000188,0,0,0,0,3,0,3
3353,Pivotel,,7,0.000188,0,0,0,0,2,0,2
3354,HapagLloydAG,,7,0.000188,0,0,0,0,2,0,2
3355,Flighteditor,,7,0.000188,0,0,0,0,2,0,2
3356,Tototheo_Ltd,,7,0.000188,0,0,0,0,2,0,2
3357,TeleSemana,,7,0.000188,0,0,0,0,2,0,2
3358,GSatUS,,7,0.000188,0,0,0,0,3,0,3
3359,GTMaritime,,7,0.000188,0,0,0,0,2,0,2
3360,BeamComm,,7,0.000188,0,0,0,0,3,0,3
3361,SplashExtra,,7,0.000188,0,0,0,0,2,0,2
3362,MaritimeIC,,7,0.000188,0,0,0,0,3,0,3
3363,PacMarineExpo,,7,0.000188,0,0,0,0,2,0,2
3364,VendeeGlobe,,7,0.000188,0,0,0,0,2,0,2
3365,global_beam,,7,0.000188,0,0,0,0,2,0,2
3366,VodafoneIoT,,7,0.000188,0,0,0,0,2,0,2
3367,CVTA,,7,0.000188,0,0,0,0,2,0,2
3368,Amver,,6,0.000189,0,0,0,0,2,0,2
3369,TheIET,,7,0.000188,0,0,0,0,2,0,2
3370,newscievents,,7,0.000188,0,0,0,0,2,0,2
3371,PacDataSys,,7,0.000188,0,0,0,0,2,0,2
3372,EASA,,0,0.000188,0,0,0,0,2,0,2
3373,e3systems,,7,0.000188,0,0,0,0,2,0,2
3374,jason_carl_fox,,7,0.000188,0,0,0,0,2,0,2
3375,GovMattersTV,,3,0.000188,0,0,0,0,2,0,2
3376,mggtTaylor,,5,0.000188,0,0,0,0,4,0,4
3377,rjbclayton,,7,0.000188,0,0,0,0,2,0,2
3378,ybw,,7,0.000188,0,0,0,0,2,0,2
3379,HELLENICSHIP,,7,0.000188,0,0,0,0,2,0,2
3380,PortOfRotterdam,,7,0.000188,0,0,0,0,2,0,2
3381,GlobalMarineNet,,7,0.000188,0,0,0,0,3,0,3
3382,MarineInsight,,7,0.000188,0,0,0,0,2,0,2
3383,EMSA_LISBON,,7,0.000188,0,0,0,0,3,0,3
3384,AFCEA_Intel,,7,0.000189,0,0,0,0,2,0,2
3385,AFCEA,,6,0.00019,0,0,0,0,4,0,4
3386,USAGov,,6,0.000192,0,0,0,0,8,0,8
3387,CSIGMAoffice,,7,0.000188,0,0,0,0,2,0,2
3388,10DowningStreet,,1,0.000189,0,0,0,0,5,0,5
3389,TSF_Intl,,7,0.000189,0,0,0,0,2,0,2
3390,SpaceVR,,3,0.000188,0,0,0,0,2,0,2
3391,IoTDirectory,,7,0.000188,0,0,0,0,2,0,2
3392,iectelecom,,7,0.00019,0,0,0,0,4,0,4
3393,BBCBreakfast,,7,0.000188,0,0,0,0,2,0,2
3394,TheIoT,,7,0.000188,0,0,0,0,2,0,2
3395,Honeywell_Aero,,4,0.000189,0,0,0,0,5,0,5
3396,spaceappslondon,,0,0.000188,0,0,0,0,2,0,2
3397,4womeninscience,,1,0.000188,0,0,0,0,2,0,2
3398,girls_inc,,1,0.000188,0,0,0,0,2,0,2
3399,LE_Aerospace,,1,0.000188,0,0,0,0,3,0,3
3400,DefenceHQ,,6,0.000189,0,0,0,0,4,0,4
3401,SatAppsCatapult,,3,0.000188,0,0,0,0,2,0,2
3402,mbymagazine,,7,0.000188,0,0,0,0,2,0,2
3403,IMOHQ,,7,0.000188,0,0,0,0,2,0,2
3404,M2MZone,,7,0.000188,0,0,0,0,3,0,3
3405,Quake_Global,,7,0.000189,0,0,0,0,4,0,4
3406,xsatglobal,,7,0.000188,0,0,0,0,3,0,3
3407,Amelia__Earhart,,7,0.000189,0,0,0,0,2,0,2
3408,spaceindustryoz,,0,0.000188,0,0,0,0,3,0,3
3409,WSW_UK,,7,0.000188,0,0,0,0,2,0,2
3410,hackerfantastic,,7,0.000188,0,0,0,0,2,0,2
3411,IoTmatt,,7,0.000188,0,0,0,0,2,0,2
3412,wjhenn,,6,0.000188,0,0,0,0,3,0,3
3413,SummitRidgeGrp,,7,0.000188,0,0,0,0,2,0,2
3414,techradar,,7,0.000188,0,0,0,0,2,0,2
3415,gigaom,,2,0.000194,0,0,0,0,5,0,5
3416,Benfogle,,7,0.000188,0,0,0,0,2,0,2
3417,iotm2mcouncil,,7,0.000188,0,0,0,0,3,0,3
3418,satpac_com,,7,0.000188,0,0,0,0,3,0,3
3419,SatPhoneDealer,,7,0.000188,0,0,0,0,2,0,2
3420,SatPhonePro,,7,0.000188,0,0,0,0,3,0,3
3421,SatellitePhones,,7,0.000188,0,0,0,0,2,0,2
3422,1manUplink,,7,0.000188,0,0,0,0,2,0,2
3423,FollowAIDF,,7,0.000189,0,0,0,0,3,0,3
3424,roadpost,,7,0.000188,0,0,0,0,3,0,3
3425,ahsanzaman,,7,0.000188,0,0,0,0,2,0,2
3426,sattrans,,7,0.000189,0,0,0,0,4,0,4
3427,TheASTGroup,,7,0.000189,0,0,0,0,4,0,4
3428,IPTV_News,,7,0.000188,0,0,0,0,2,0,2
3429,robertbriel,,7,0.000189,0,0,0,0,3,0,3
3430,mikebutcher,,2,0.000188,0,0,0,0,2,0,2
3431,SatelliteGuys,,7,0.000188,0,0,0,0,2,0,2
3432,aviationnewsrel,,7,0.000188,0,0,0,0,2,0,2
3433,GolderOilandGas,,7,0.000188,0,0,0,0,2,0,2
3434,OilGasInvestor,,7,0.000188,0,0,0,0,2,0,2
3435,maritimerescue,,7,0.000188,0,0,0,0,2,0,2
3436,maritimejournal,,7,0.000189,0,0,0,0,4,0,4
3437,johnbiggs,,7,0.000188,0,0,0,0,2,0,2
3438,BBCClick,,1,0.000188,0,0,0,0,3,0,3
3439,spsmanager,,7,0.000188,0,0,0,0,2,0,2
3440,LloydsList,,7,0.000188,0,0,0,0,3,0,3
3441,forrester,,1,0.000188,0,0,0,0,3,0,3
3442,BradMcCarty,,7,0.000188,0,0,0,0,2,0,2
3443,marksweney,,7,0.000188,0,0,0,0,2,0,2
3444,lorakolodny,,1,0.000188,0,0,0,0,4,0,4
3445,JonathanFahey,,7,0.000188,0,0,0,0,3,0,3
3446,amymaeelliott,,7,0.000188,0,0,0,0,2,0,2
3447,coopeydoop,,7,0.000188,0,0,0,0,2,0,2
3448,rogoway,,7,0.000188,0,0,0,0,2,0,2
3449,buzzblog,,7,0.000188,0,0,0,0,2,0,2
3450,londonjourno,,7,0.000188,0,0,0,0,2,0,2
3451,jonst0kes,,7,0.000188,0,0,0,0,2,0,2
3452,muradahmed,,7,0.000188,0,0,0,0,2,0,2
3453,sharonpianchan,,7,0.000188,0,0,0,0,2,0,2
3454,rowhoop,,7,0.000188,0,0,0,0,3,0,3
3455,smoneill,,7,0.000188,0,0,0,0,2,0,2
3456,watha,,7,0.000188,0,0,0,0,2,0,2
3457,daamoth,,7,0.000188,0,0,0,0,2,0,2
3458,ChrisBaker1337,,7,0.000188,0,0,0,0,2,0,2
3459,lmclaughlin,,7,0.000188,0,0,0,0,2,0,2
3460,matthamblen,,7,0.000188,0,0,0,0,2,0,2
3461,TonyRomm,,7,0.000188,0,0,0,0,2,0,2
3462,samgustin,,7,0.000188,0,0,0,0,2,0,2
3463,ingridlunden,,7,0.000188,0,0,0,0,2,0,2
3464,Mcooney59,,7,0.000188,0,0,0,0,3,0,3
3465,annbednarz,,7,0.000188,0,0,0,0,2,0,2
3466,stanmiller,,7,0.000188,0,0,0,0,2,0,2
3467,sumit,,7,0.000188,0,0,0,0,2,0,2
3468,maijapalmer,,7,0.000188,0,0,0,0,2,0,2
3469,DavidZax,,7,0.000188,0,0,0,0,2,0,2
3470,EricSchurenberg,,7,0.000188,0,0,0,0,2,0,2
3471,Suzukamo,,7,0.000188,0,0,0,0,2,0,2
3472,cliff_e,,7,0.000188,0,0,0,0,2,0,2
3473,SusannaRay,,7,0.000188,0,0,0,0,2,0,2
3474,jimaley,,7,0.000188,0,0,0,0,2,0,2
3475,dteyssou,,7,0.000188,0,0,0,0,2,0,2
3476,beckybowring,,7,0.000188,0,0,0,0,2,0,2
3477,GrahamLawton,,7,0.000188,0,0,0,0,2,0,2
3478,simonthiel,,7,0.000188,0,0,0,0,2,0,2
3479,KevinBullis,,7,0.000188,0,0,0,0,2,0,2
3480,pacsatnews,,7,0.000188,0,0,0,0,2,0,2
3481,CTChatter,,7,0.000188,0,0,0,0,2,0,2
3482,kevernscott,,7,0.000188,0,0,0,0,2,0,2
3483,iptvtoday,,7,0.000188,0,0,0,0,2,0,2
3484,broadbandtrends,,7,0.000188,0,0,0,0,2,0,2
3485,gallegoteleco,,7,0.000188,0,0,0,0,2,0,2
3486,satellite_boss,,7,0.000189,0,0,0,0,4,0,4
3487,ruskin147,,7,0.000188,0,0,0,0,2,0,2
3488,ojezap,,1,0.000188,0,0,0,0,3,0,3
3489,fromedome,,7,0.000188,0,0,0,0,2,0,2
3490,JohnPaczkowski,,7,0.000188,0,0,0,0,2,0,2
3491,fmanjoo,,7,0.000188,0,0,0,0,2,0,2
3492,dsilverman,,7,0.000188,0,0,0,0,2,0,2
3493,bmorrissey,,7,0.000188,0,0,0,0,2,0,2
3494,jackschofield,,7,0.000188,0,0,0,0,2,0,2
3495,jbruin,,7,0.000188,0,0,0,0,2,0,2
3496,shansell,,7,0.000188,0,0,0,0,2,0,2
3497,jason_pontin,,2,0.000189,0,0,0,0,4,0,4
3498,adrianweckler,,7,0.000188,0,0,0,0,2,0,2
3499,alex,,7,0.000188,0,0,0,0,2,0,2
3500,diskopo,,7,0.000188,0,0,0,0,2,0,2
3501,raywert,,7,0.000188,0,0,0,0,2,0,2
3502,mattbuchanan,,7,0.000188,0,0,0,0,2,0,2
3503,paulboutin,,7,0.000188,0,0,0,0,2,0,2
3504,mkrigsman,,7,0.000188,0,0,0,0,2,0,2
3505,joeljohnson,,7,0.000188,0,0,0,0,2,0,2
3506,robpegoraro,,7,0.000188,0,0,0,0,3,0,3
3507,pgcat,,7,0.000188,0,0,0,0,2,0,2
3508,cyberjournalist,,7,0.000188,0,0,0,0,2,0,2
3509,stevebaker,,7,0.000188,0,0,0,0,2,0,2
3510,shanerichmond,,7,0.000188,0,0,0,0,2,0,2
3511,omarg,,7,0.000188,0,0,0,0,2,0,2
3512,Kiteaton,,1,0.000188,0,0,0,0,4,0,4
3513,Michael_GR,,7,0.000188,0,0,0,0,2,0,2
3514,JRRaphael,,7,0.000188,0,0,0,0,2,0,2
3515,maggie_reardon,,7,0.000188,0,0,0,0,2,0,2
3516,businessed,,7,0.000188,0,0,0,0,2,0,2
3517,ToddWasserman,,7,0.000188,0,0,0,0,2,0,2
3518,RogerHighfield,,7,0.000188,0,0,0,0,2,0,2
3519,tcarmody,,7,0.000188,0,0,0,0,2,0,2
3520,MartinSFP,,7,0.000188,0,0,0,0,2,0,2
3521,dancosta,,7,0.000188,0,0,0,0,2,0,2
3522,mikenizza,,7,0.000188,0,0,0,0,2,0,2
3523,editorialiste,,7,0.000188,0,0,0,0,3,0,3
3524,taylorbuley,,7,0.000188,0,0,0,0,2,0,2
3525,billdetwiler,,7,0.000188,0,0,0,0,2,0,2
3526,catone,,7,0.000188,0,0,0,0,2,0,2
3527,davidfg,,7,0.000188,0,0,0,0,2,0,2
3528,davelee,,7,0.000188,0,0,0,0,2,0,2
3529,segphault,,7,0.000188,0,0,0,0,2,0,2
3530,juhasaarinen,,7,0.000188,0,0,0,0,2,0,2
3531,franticnews,,5,0.000188,0,0,0,0,3,0,3
3532,pilhofer,,7,0.000188,0,0,0,0,2,0,2
3533,GreeterDan,,1,0.000188,0,0,0,0,4,0,4
3534,triciad,,7,0.000188,0,0,0,0,2,0,2
3535,bbosker,,7,0.000188,0,0,0,0,2,0,2
3536,GarethM,,7,0.000188,0,0,0,0,2,0,2
3537,denniskneale,,7,0.000188,0,0,0,0,2,0,2
3538,sandoNET,,7,0.000188,0,0,0,0,2,0,2
3539,erinbiba,,1,0.000188,0,0,0,0,3,0,3
3540,BridgetCarey,,7,0.000188,0,0,0,0,2,0,2
3541,psmith,,7,0.000188,0,0,0,0,2,0,2
3542,IanDouglas,,7,0.000188,0,0,0,0,2,0,2
3543,jperlow,,7,0.000188,0,0,0,0,2,0,2
3544,SkyWaveMobile,,7,0.000188,0,0,0,0,2,0,2
